date,Read Type,time,kWh
2024-01-12T00:00:00Z,kWh Net,04:15:00,0.31
2024-01-12T00:00:00Z,kWh Net,04:30:00,0.12
2024-01-12T00:00:00Z,kWh Net,04:45:00,0.26
2024-01-12T00:00:00Z,kWh Net,05:00:00,0.29
2024-01-12T00:00:00Z,kWh Net,05:15:00,0.32
2024-01-12T00:00:00Z,kWh Net,05:30:00,0.19
2024-01-12T00:00:00Z,kWh Net,05:45:00,0.76
2024-01-12T00:00:00Z,kWh Net,06:00:00,1.27
2024-01-12T00:00:00Z,kWh Net,06:15:00,1.27
2024-01-12T00:00:00Z,kWh Net,06:30:00,1.22
2024-01-12T00:00:00Z,kWh Net,06:45:00,1.14
2024-01-12T00:00:00Z,kWh Net,07:00:00,1.11
2024-01-12T00:00:00Z,kWh Net,07:15:00,1.11
2024-01-12T00:00:00Z,kWh Net,07:30:00,0.33
2024-01-12T00:00:00Z,kWh Net,07:45:00,0.43
2024-01-12T00:00:00Z,kWh Net,08:00:00,-0.11
2024-01-12T00:00:00Z,kWh Net,08:15:00,-0.17
2024-01-12T00:00:00Z,kWh Net,08:30:00,-0.45
2024-01-12T00:00:00Z,kWh Net,08:45:00,-0.29
2024-01-12T00:00:00Z,kWh Net,09:00:00,-0.6
2024-01-12T00:00:00Z,kWh Net,09:15:00,-0.61
2024-01-12T00:00:00Z,kWh Net,09:30:00,-0.76
2024-01-12T00:00:00Z,kWh Net,09:45:00,-0.79
2024-01-12T00:00:00Z,kWh Net,10:00:00,-0.72
2024-01-12T00:00:00Z,kWh Net,10:15:00,-0.81
2024-01-12T00:00:00Z,kWh Net,10:30:00,-0.72
2024-01-12T00:00:00Z,kWh Net,10:45:00,-0.7
2024-01-12T00:00:00Z,kWh Net,11:00:00,-0.96
2024-01-12T00:00:00Z,kWh Net,11:15:00,-0.65
2024-01-12T00:00:00Z,kWh Net,11:30:00,-0.86
2024-01-12T00:00:00Z,kWh Net,11:45:00,-0.89
2024-01-12T00:00:00Z,kWh Net,12:00:00,-1.05
2024-01-12T00:00:00Z,kWh Net,12:15:00,-1.05
2024-01-12T00:00:00Z,kWh Net,12:30:00,-1.03
2024-01-12T00:00:00Z,kWh Net,12:45:00,-1.22
2024-01-12T00:00:00Z,kWh Net,13:00:00,-0.79
2024-01-12T00:00:00Z,kWh Net,13:15:00,-0.23
2024-01-12T00:00:00Z,kWh Net,13:30:00,0.15
2024-01-12T00:00:00Z,kWh Net,13:45:00,0
2024-01-12T00:00:00Z,kWh Net,14:00:00,-0.06
2024-01-12T00:00:00Z,kWh Net,14:15:00,-0.1
2024-01-12T00:00:00Z,kWh Net,14:30:00,-0.34
2024-01-12T00:00:00Z,kWh Net,14:45:00,-0.13
2024-01-12T00:00:00Z,kWh Net,15:00:00,-0.05
2024-01-12T00:00:00Z,kWh Net,15:15:00,0.03
2024-01-12T00:00:00Z,kWh Net,15:30:00,-0.04
2024-01-12T00:00:00Z,kWh Net,15:45:00,-0.13
2024-01-12T00:00:00Z,kWh Net,16:00:00,0.12
2024-01-12T00:00:00Z,kWh Net,16:15:00,0.22
2024-01-12T00:00:00Z,kWh Net,16:30:00,0.3
2024-01-12T00:00:00Z,kWh Net,16:45:00,0.26
2024-01-12T00:00:00Z,kWh Net,17:00:00,0.25
2024-01-12T00:00:00Z,kWh Net,17:15:00,0.4
2024-01-12T00:00:00Z,kWh Net,17:30:00,0.25
2024-01-12T00:00:00Z,kWh Net,17:45:00,0.24
2024-01-12T00:00:00Z,kWh Net,18:00:00,0.35
2024-01-12T00:00:00Z,kWh Net,18:15:00,0.59
2024-01-12T00:00:00Z,kWh Net,18:30:00,0.47
2024-01-12T00:00:00Z,kWh Net,18:45:00,0.6
2024-01-12T00:00:00Z,kWh Net,19:00:00,0.83
2024-01-12T00:00:00Z,kWh Net,19:15:00,0.31
2024-01-12T00:00:00Z,kWh Net,19:30:00,0.44
2024-01-12T00:00:00Z,kWh Net,19:45:00,0.34
2024-01-12T00:00:00Z,kWh Net,20:00:00,0.37
2024-01-12T00:00:00Z,kWh Net,20:15:00,0.5
2024-01-12T00:00:00Z,kWh Net,20:30:00,0.34
2024-01-12T00:00:00Z,kWh Net,20:45:00,0.18
2024-01-12T00:00:00Z,kWh Net,21:00:00,0.09
2024-01-12T00:00:00Z,kWh Net,21:15:00,1.62
2024-01-12T00:00:00Z,kWh Net,21:30:00,2.57
2024-01-12T00:00:00Z,kWh Net,21:45:00,2.6
2024-01-12T00:00:00Z,kWh Net,22:00:00,2.53
2024-01-12T00:00:00Z,kWh Net,22:15:00,2.51
2024-01-12T00:00:00Z,kWh Net,22:30:00,2.57
2024-01-12T00:00:00Z,kWh Net,22:45:00,2.54
2024-01-12T00:00:00Z,kWh Net,23:00:00,2.55
2024-01-12T00:00:00Z,kWh Net,23:15:00,2.54
2024-01-12T00:00:00Z,kWh Net,23:30:00,2.61
2024-01-12T00:00:00Z,kWh Net,23:45:00,2.58
2024-01-13T00:00:00Z,kWh Net,00:00:00,2.63
2024-01-13T00:00:00Z,kWh Net,00:15:00,2.52
2024-01-13T00:00:00Z,kWh Net,00:30:00,2.59
2024-01-13T00:00:00Z,kWh Net,00:45:00,2.14
2024-01-13T00:00:00Z,kWh Net,01:00:00,0.21
2024-01-13T00:00:00Z,kWh Net,01:15:00,0.13
2024-01-13T00:00:00Z,kWh Net,01:30:00,0.17
2024-01-13T00:00:00Z,kWh Net,01:45:00,0.16
2024-01-13T00:00:00Z,kWh Net,02:00:00,0.23
2024-01-13T00:00:00Z,kWh Net,02:15:00,0.09
2024-01-13T00:00:00Z,kWh Net,02:30:00,0.06
2024-01-13T00:00:00Z,kWh Net,02:45:00,0.21
2024-01-13T00:00:00Z,kWh Net,03:00:00,0.19
2024-01-13T00:00:00Z,kWh Net,03:15:00,0.13
2024-01-13T00:00:00Z,kWh Net,03:30:00,0.1
2024-01-13T00:00:00Z,kWh Net,03:45:00,0.21
2024-01-13T00:00:00Z,kWh Net,04:00:00,0.11
2024-01-13T00:00:00Z,kWh Net,04:15:00,0.12
2024-01-13T00:00:00Z,kWh Net,04:30:00,0.13
2024-01-13T00:00:00Z,kWh Net,04:45:00,0.15
2024-01-13T00:00:00Z,kWh Net,05:00:00,0.21
2024-01-13T00:00:00Z,kWh Net,05:15:00,0.09
2024-01-13T00:00:00Z,kWh Net,05:30:00,0.09
2024-01-13T00:00:00Z,kWh Net,05:45:00,0.46
2024-01-13T00:00:00Z,kWh Net,06:00:00,0.46
2024-01-13T00:00:00Z,kWh Net,06:15:00,0.56
2024-01-13T00:00:00Z,kWh Net,06:30:00,0.48
2024-01-13T00:00:00Z,kWh Net,06:45:00,0.31
2024-01-13T00:00:00Z,kWh Net,07:00:00,0.29
2024-01-13T00:00:00Z,kWh Net,07:15:00,0.08
2024-01-13T00:00:00Z,kWh Net,07:30:00,0.07
2024-01-13T00:00:00Z,kWh Net,07:45:00,0.08
2024-01-13T00:00:00Z,kWh Net,08:00:00,0.06
2024-01-13T00:00:00Z,kWh Net,08:15:00,0.04
2024-01-13T00:00:00Z,kWh Net,08:30:00,0.1
2024-01-13T00:00:00Z,kWh Net,08:45:00,0.04
2024-01-13T00:00:00Z,kWh Net,09:00:00,-0.21
2024-01-13T00:00:00Z,kWh Net,09:15:00,-0.19
2024-01-13T00:00:00Z,kWh Net,09:30:00,-0.17
2024-01-13T00:00:00Z,kWh Net,09:45:00,-0.18
2024-01-13T00:00:00Z,kWh Net,10:00:00,-0.33
2024-01-13T00:00:00Z,kWh Net,10:15:00,-0.29
2024-01-13T00:00:00Z,kWh Net,10:30:00,0.03
2024-01-13T00:00:00Z,kWh Net,10:45:00,-0.24
2024-01-13T00:00:00Z,kWh Net,11:00:00,-0.25
2024-01-13T00:00:00Z,kWh Net,11:15:00,-0.25
2024-01-13T00:00:00Z,kWh Net,11:30:00,-0.06
2024-01-13T00:00:00Z,kWh Net,11:45:00,-0.07
2024-01-13T00:00:00Z,kWh Net,12:00:00,0.12
2024-01-13T00:00:00Z,kWh Net,12:15:00,-0.77
2024-01-13T00:00:00Z,kWh Net,12:30:00,-0.87
2024-01-13T00:00:00Z,kWh Net,12:45:00,-1.14
2024-01-13T00:00:00Z,kWh Net,13:00:00,-1.3
2024-01-13T00:00:00Z,kWh Net,13:15:00,-0.68
2024-01-13T00:00:00Z,kWh Net,13:30:00,-1.41
2024-01-13T00:00:00Z,kWh Net,13:45:00,-0.99
2024-01-13T00:00:00Z,kWh Net,14:00:00,-0.95
2024-01-13T00:00:00Z,kWh Net,14:15:00,-0.99
2024-01-13T00:00:00Z,kWh Net,14:30:00,-0.62
2024-01-13T00:00:00Z,kWh Net,14:45:00,0.01
2024-01-13T00:00:00Z,kWh Net,15:00:00,-0.68
2024-01-13T00:00:00Z,kWh Net,15:15:00,-0.64
2024-01-13T00:00:00Z,kWh Net,15:30:00,-0.76
2024-01-13T00:00:00Z,kWh Net,15:45:00,-0.67
2024-01-13T00:00:00Z,kWh Net,16:00:00,-0.11
2024-01-13T00:00:00Z,kWh Net,16:15:00,0.03
2024-01-13T00:00:00Z,kWh Net,16:30:00,0.07
2024-01-13T00:00:00Z,kWh Net,16:45:00,0.07
2024-01-13T00:00:00Z,kWh Net,17:00:00,0.08
2024-01-13T00:00:00Z,kWh Net,17:15:00,0.11
2024-01-13T00:00:00Z,kWh Net,17:30:00,0.18
2024-01-13T00:00:00Z,kWh Net,17:45:00,0.18
2024-01-13T00:00:00Z,kWh Net,18:00:00,0.22
2024-01-13T00:00:00Z,kWh Net,18:15:00,0.18
2024-01-13T00:00:00Z,kWh Net,18:30:00,0.65
2024-01-13T00:00:00Z,kWh Net,18:45:00,0.67
2024-01-13T00:00:00Z,kWh Net,19:00:00,0.46
2024-01-13T00:00:00Z,kWh Net,19:15:00,0.48
2024-01-13T00:00:00Z,kWh Net,19:30:00,0.39
2024-01-13T00:00:00Z,kWh Net,19:45:00,0.4
2024-01-13T00:00:00Z,kWh Net,20:00:00,0.41
2024-01-13T00:00:00Z,kWh Net,20:15:00,0.43
2024-01-13T00:00:00Z,kWh Net,20:30:00,0.44
2024-01-13T00:00:00Z,kWh Net,20:45:00,0.43
2024-01-13T00:00:00Z,kWh Net,21:00:00,0.46
2024-01-13T00:00:00Z,kWh Net,21:15:00,0.44
2024-01-13T00:00:00Z,kWh Net,21:30:00,0.41
2024-01-13T00:00:00Z,kWh Net,21:45:00,0.42
2024-01-13T00:00:00Z,kWh Net,22:00:00,0.33
2024-01-13T00:00:00Z,kWh Net,22:15:00,0.33
2024-01-13T00:00:00Z,kWh Net,22:30:00,0.36
2024-01-13T00:00:00Z,kWh Net,22:45:00,0.33
2024-01-13T00:00:00Z,kWh Net,23:00:00,0.34
2024-01-13T00:00:00Z,kWh Net,23:15:00,0.42
2024-01-13T00:00:00Z,kWh Net,23:30:00,0.31
2024-01-13T00:00:00Z,kWh Net,23:45:00,0.32
2024-01-14T00:00:00Z,kWh Net,00:00:00,0.36
2024-01-14T00:00:00Z,kWh Net,00:15:00,0.34
2024-01-14T00:00:00Z,kWh Net,00:30:00,0.34
2024-01-14T00:00:00Z,kWh Net,00:45:00,0.36
2024-01-14T00:00:00Z,kWh Net,01:00:00,0.39
2024-01-14T00:00:00Z,kWh Net,01:15:00,0.41
2024-01-14T00:00:00Z,kWh Net,01:30:00,0.4
2024-01-14T00:00:00Z,kWh Net,01:45:00,0.44
2024-01-14T00:00:00Z,kWh Net,02:00:00,0.41
2024-01-14T00:00:00Z,kWh Net,02:15:00,0.37
2024-01-14T00:00:00Z,kWh Net,02:30:00,0.32
2024-01-14T00:00:00Z,kWh Net,02:45:00,0.67
2024-01-14T00:00:00Z,kWh Net,03:00:00,0.58
2024-01-14T00:00:00Z,kWh Net,03:15:00,0.66
2024-01-14T00:00:00Z,kWh Net,03:30:00,0.71
2024-01-14T00:00:00Z,kWh Net,03:45:00,0.62
2024-01-14T00:00:00Z,kWh Net,04:00:00,0.32
2024-01-14T00:00:00Z,kWh Net,04:15:00,0.26
2024-01-14T00:00:00Z,kWh Net,04:30:00,0.25
2024-01-14T00:00:00Z,kWh Net,04:45:00,0.34
2024-01-14T00:00:00Z,kWh Net,05:00:00,0.43
2024-01-14T00:00:00Z,kWh Net,05:15:00,0.74
2024-01-14T00:00:00Z,kWh Net,05:30:00,0.52
2024-01-14T00:00:00Z,kWh Net,05:45:00,0.86
2024-01-14T00:00:00Z,kWh Net,06:00:00,0.95
2024-01-14T00:00:00Z,kWh Net,06:15:00,1.4
2024-01-14T00:00:00Z,kWh Net,06:30:00,2.5
2024-01-14T00:00:00Z,kWh Net,06:45:00,2.3
2024-01-14T00:00:00Z,kWh Net,07:00:00,2.16
2024-01-14T00:00:00Z,kWh Net,07:15:00,0.85
2024-01-14T00:00:00Z,kWh Net,07:30:00,0.51
2024-01-14T00:00:00Z,kWh Net,07:45:00,0.26
2024-01-14T00:00:00Z,kWh Net,08:00:00,0.43
2024-01-14T00:00:00Z,kWh Net,08:15:00,0.71
2024-01-14T00:00:00Z,kWh Net,08:30:00,1.38
2024-01-14T00:00:00Z,kWh Net,08:45:00,0.77
2024-01-14T00:00:00Z,kWh Net,09:00:00,0.6
2024-01-14T00:00:00Z,kWh Net,09:15:00,0.13
2024-01-14T00:00:00Z,kWh Net,09:30:00,-0.16
2024-01-14T00:00:00Z,kWh Net,09:45:00,-0.26
2024-01-14T00:00:00Z,kWh Net,10:00:00,-0.35
2024-01-14T00:00:00Z,kWh Net,10:15:00,-0.54
2024-01-14T00:00:00Z,kWh Net,10:30:00,-0.24
2024-01-14T00:00:00Z,kWh Net,10:45:00,-0.31
2024-01-14T00:00:00Z,kWh Net,11:00:00,-0.06
2024-01-14T00:00:00Z,kWh Net,11:15:00,0.25
2024-01-14T00:00:00Z,kWh Net,11:30:00,0.13
2024-01-14T00:00:00Z,kWh Net,11:45:00,-0.08
2024-01-14T00:00:00Z,kWh Net,12:00:00,0.02
2024-01-14T00:00:00Z,kWh Net,12:15:00,-0.04
2024-01-14T00:00:00Z,kWh Net,12:30:00,-0.25
2024-01-14T00:00:00Z,kWh Net,12:45:00,-0.62
2024-01-14T00:00:00Z,kWh Net,13:00:00,-0.94
2024-01-14T00:00:00Z,kWh Net,13:15:00,-0.63
2024-01-14T00:00:00Z,kWh Net,13:30:00,-0.76
2024-01-14T00:00:00Z,kWh Net,13:45:00,-1.35
2024-01-14T00:00:00Z,kWh Net,14:00:00,-1.3
2024-01-14T00:00:00Z,kWh Net,14:15:00,-1.01
2024-01-14T00:00:00Z,kWh Net,14:30:00,-1.23
2024-01-14T00:00:00Z,kWh Net,14:45:00,-1.31
2024-01-14T00:00:00Z,kWh Net,15:00:00,-0.87
2024-01-14T00:00:00Z,kWh Net,15:15:00,-0.93
2024-01-14T00:00:00Z,kWh Net,15:30:00,-1.05
2024-01-14T00:00:00Z,kWh Net,15:45:00,-0.93
2024-01-14T00:00:00Z,kWh Net,16:00:00,-0.78
2024-01-14T00:00:00Z,kWh Net,16:15:00,-0.6
2024-01-14T00:00:00Z,kWh Net,16:30:00,-0.36
2024-01-14T00:00:00Z,kWh Net,16:45:00,0.02
2024-01-14T00:00:00Z,kWh Net,17:00:00,0.11
2024-01-14T00:00:00Z,kWh Net,17:15:00,0.11
2024-01-14T00:00:00Z,kWh Net,17:30:00,0.08
2024-01-14T00:00:00Z,kWh Net,17:45:00,0.09
2024-01-14T00:00:00Z,kWh Net,18:00:00,0.23
2024-01-14T00:00:00Z,kWh Net,18:15:00,0.34
2024-01-14T00:00:00Z,kWh Net,18:30:00,0.33
2024-01-14T00:00:00Z,kWh Net,18:45:00,0.91
2024-01-14T00:00:00Z,kWh Net,19:00:00,0.72
2024-01-14T00:00:00Z,kWh Net,19:15:00,1.14
2024-01-14T00:00:00Z,kWh Net,19:30:00,1.6
2024-01-14T00:00:00Z,kWh Net,19:45:00,1.92
2024-01-14T00:00:00Z,kWh Net,20:00:00,1.93
2024-01-14T00:00:00Z,kWh Net,20:15:00,1.59
2024-01-14T00:00:00Z,kWh Net,20:30:00,1.16
2024-01-14T00:00:00Z,kWh Net,20:45:00,0.65
2024-01-14T00:00:00Z,kWh Net,21:00:00,0.49
2024-01-14T00:00:00Z,kWh Net,21:15:00,0.44
2024-01-14T00:00:00Z,kWh Net,21:30:00,0.36
2024-01-14T00:00:00Z,kWh Net,21:45:00,0.4
2024-01-14T00:00:00Z,kWh Net,22:00:00,0.3
2024-01-14T00:00:00Z,kWh Net,22:15:00,0.25
2024-01-14T00:00:00Z,kWh Net,22:30:00,0.29
2024-01-14T00:00:00Z,kWh Net,22:45:00,0.26
2024-01-14T00:00:00Z,kWh Net,23:00:00,0.28
2024-01-14T00:00:00Z,kWh Net,23:15:00,0.3
2024-01-14T00:00:00Z,kWh Net,23:30:00,0.3
2024-01-14T00:00:00Z,kWh Net,23:45:00,0.31
2024-01-15T00:00:00Z,kWh Net,00:00:00,0.39
2024-01-15T00:00:00Z,kWh Net,00:15:00,0.68
2024-01-15T00:00:00Z,kWh Net,00:30:00,1.08
2024-01-15T00:00:00Z,kWh Net,00:45:00,0.72
2024-01-15T00:00:00Z,kWh Net,01:00:00,0.49
2024-01-15T00:00:00Z,kWh Net,01:15:00,0.58
2024-01-15T00:00:00Z,kWh Net,01:30:00,0.8
2024-01-15T00:00:00Z,kWh Net,01:45:00,0.73
2024-01-15T00:00:00Z,kWh Net,02:00:00,0.3
2024-01-15T00:00:00Z,kWh Net,02:15:00,0.29
2024-01-15T00:00:00Z,kWh Net,02:30:00,0.32
2024-01-15T00:00:00Z,kWh Net,02:45:00,0.33
2024-01-15T00:00:00Z,kWh Net,03:00:00,0.51
2024-01-15T00:00:00Z,kWh Net,03:15:00,0.55
2024-01-15T00:00:00Z,kWh Net,03:30:00,0.71
2024-01-15T00:00:00Z,kWh Net,03:45:00,1.24
2024-01-15T00:00:00Z,kWh Net,04:00:00,1.04
2024-01-15T00:00:00Z,kWh Net,04:15:00,0.86
2024-01-15T00:00:00Z,kWh Net,04:30:00,1.01
2024-01-15T00:00:00Z,kWh Net,04:45:00,1.84
2024-01-15T00:00:00Z,kWh Net,05:00:00,2.19
2024-01-15T00:00:00Z,kWh Net,05:15:00,2.5
2024-01-15T00:00:00Z,kWh Net,05:30:00,2.87
2024-01-15T00:00:00Z,kWh Net,05:45:00,0.62
2024-01-15T00:00:00Z,kWh Net,06:00:00,1.25
2024-01-15T00:00:00Z,kWh Net,06:15:00,1.26
2024-01-15T00:00:00Z,kWh Net,06:30:00,1.38
2024-01-15T00:00:00Z,kWh Net,06:45:00,1.1
2024-01-15T00:00:00Z,kWh Net,07:00:00,1.33
2024-01-15T00:00:00Z,kWh Net,07:15:00,1.65
2024-01-15T00:00:00Z,kWh Net,07:30:00,0.55
2024-01-15T00:00:00Z,kWh Net,07:45:00,0.42
2024-01-15T00:00:00Z,kWh Net,08:00:00,0.48
2024-01-15T00:00:00Z,kWh Net,08:15:00,0.74
2024-01-15T00:00:00Z,kWh Net,08:30:00,0.65
2024-01-15T00:00:00Z,kWh Net,08:45:00,-0.31
2024-01-15T00:00:00Z,kWh Net,09:00:00,-0.26
2024-01-15T00:00:00Z,kWh Net,09:15:00,1.02
2024-01-15T00:00:00Z,kWh Net,09:30:00,0.69
2024-01-15T00:00:00Z,kWh Net,09:45:00,0.7
2024-01-15T00:00:00Z,kWh Net,10:00:00,0.63
2024-01-15T00:00:00Z,kWh Net,10:15:00,0.61
2024-01-15T00:00:00Z,kWh Net,10:30:00,0.49
2024-01-15T00:00:00Z,kWh Net,10:45:00,0.39
2024-01-15T00:00:00Z,kWh Net,11:00:00,0.29
2024-01-15T00:00:00Z,kWh Net,11:15:00,0.16
2024-01-15T00:00:00Z,kWh Net,11:30:00,-0.04
2024-01-15T00:00:00Z,kWh Net,11:45:00,-0.05
2024-01-15T00:00:00Z,kWh Net,12:00:00,0.37
2024-01-15T00:00:00Z,kWh Net,12:15:00,-0.33
2024-01-15T00:00:00Z,kWh Net,12:30:00,-0.44
2024-01-15T00:00:00Z,kWh Net,12:45:00,-0.31
2024-01-15T00:00:00Z,kWh Net,13:00:00,-0.17
2024-01-15T00:00:00Z,kWh Net,13:15:00,-0.14
2024-01-15T00:00:00Z,kWh Net,13:30:00,-0.08
2024-01-15T00:00:00Z,kWh Net,13:45:00,0.02
2024-01-15T00:00:00Z,kWh Net,14:00:00,0.37
2024-01-15T00:00:00Z,kWh Net,14:15:00,0.53
2024-01-15T00:00:00Z,kWh Net,14:30:00,0.6
2024-01-15T00:00:00Z,kWh Net,14:45:00,0.7
2024-01-15T00:00:00Z,kWh Net,15:00:00,0.07
2024-01-15T00:00:00Z,kWh Net,15:15:00,0.09
2024-01-15T00:00:00Z,kWh Net,15:30:00,0.07
2024-01-15T00:00:00Z,kWh Net,15:45:00,0.11
2024-01-15T00:00:00Z,kWh Net,16:00:00,0.13
2024-01-15T00:00:00Z,kWh Net,16:15:00,0.13
2024-01-15T00:00:00Z,kWh Net,16:30:00,0.15
2024-01-15T00:00:00Z,kWh Net,16:45:00,0.17
2024-01-15T00:00:00Z,kWh Net,17:00:00,0.18
2024-01-15T00:00:00Z,kWh Net,17:15:00,0.21
2024-01-15T00:00:00Z,kWh Net,17:30:00,0.27
2024-01-15T00:00:00Z,kWh Net,17:45:00,0.21
2024-01-15T00:00:00Z,kWh Net,18:00:00,0.26
2024-01-15T00:00:00Z,kWh Net,18:15:00,0.35
2024-01-15T00:00:00Z,kWh Net,18:30:00,0.51
2024-01-15T00:00:00Z,kWh Net,18:45:00,0.56
2024-01-15T00:00:00Z,kWh Net,19:00:00,0.52
2024-01-15T00:00:00Z,kWh Net,19:15:00,0.52
2024-01-15T00:00:00Z,kWh Net,19:30:00,0.54
2024-01-15T00:00:00Z,kWh Net,19:45:00,0.52
2024-01-15T00:00:00Z,kWh Net,20:00:00,0.54
2024-01-15T00:00:00Z,kWh Net,20:15:00,0.59
2024-01-15T00:00:00Z,kWh Net,20:30:00,2.23
2024-01-15T00:00:00Z,kWh Net,20:45:00,2.95
2024-01-15T00:00:00Z,kWh Net,21:00:00,2.92
2024-01-15T00:00:00Z,kWh Net,21:15:00,2.82
2024-01-15T00:00:00Z,kWh Net,21:30:00,2.9
2024-01-15T00:00:00Z,kWh Net,21:45:00,3.01
2024-01-15T00:00:00Z,kWh Net,22:00:00,2.79
2024-01-15T00:00:00Z,kWh Net,22:15:00,2.76
2024-01-15T00:00:00Z,kWh Net,22:30:00,2.73
2024-01-15T00:00:00Z,kWh Net,22:45:00,2.75
2024-01-15T00:00:00Z,kWh Net,23:00:00,2.79
2024-01-15T00:00:00Z,kWh Net,23:15:00,2.79
2024-01-15T00:00:00Z,kWh Net,23:30:00,2.78
2024-01-15T00:00:00Z,kWh Net,23:45:00,2.85
2024-01-16T00:00:00Z,kWh Net,00:00:00,3.47
2024-01-16T00:00:00Z,kWh Net,00:15:00,3.14
2024-01-16T00:00:00Z,kWh Net,00:30:00,3.24
2024-01-16T00:00:00Z,kWh Net,00:45:00,1.87
2024-01-16T00:00:00Z,kWh Net,01:00:00,0.33
2024-01-16T00:00:00Z,kWh Net,01:15:00,0.64
2024-01-16T00:00:00Z,kWh Net,01:30:00,0.65
2024-01-16T00:00:00Z,kWh Net,01:45:00,0.69
2024-01-16T00:00:00Z,kWh Net,02:00:00,0.63
2024-01-16T00:00:00Z,kWh Net,02:15:00,0.62
2024-01-16T00:00:00Z,kWh Net,02:30:00,0.58
2024-01-16T00:00:00Z,kWh Net,02:45:00,0.34
2024-01-16T00:00:00Z,kWh Net,03:00:00,0.35
2024-01-16T00:00:00Z,kWh Net,03:15:00,0.6
2024-01-16T00:00:00Z,kWh Net,03:30:00,0.49
2024-01-16T00:00:00Z,kWh Net,03:45:00,0.66
2024-01-16T00:00:00Z,kWh Net,04:00:00,1.89
2024-01-16T00:00:00Z,kWh Net,04:15:00,0.86
2024-01-16T00:00:00Z,kWh Net,04:30:00,1.91
2024-01-16T00:00:00Z,kWh Net,04:45:00,2.36
2024-01-16T00:00:00Z,kWh Net,05:00:00,2.6
2024-01-16T00:00:00Z,kWh Net,05:15:00,2.84
2024-01-16T00:00:00Z,kWh Net,05:30:00,2.58
2024-01-16T00:00:00Z,kWh Net,05:45:00,0.84
2024-01-16T00:00:00Z,kWh Net,06:00:00,1.1
2024-01-16T00:00:00Z,kWh Net,06:15:00,1.38
2024-01-16T00:00:00Z,kWh Net,06:30:00,1.35
2024-01-16T00:00:00Z,kWh Net,06:45:00,1.36
2024-01-16T00:00:00Z,kWh Net,07:00:00,2.06
2024-01-16T00:00:00Z,kWh Net,07:15:00,1.55
2024-01-16T00:00:00Z,kWh Net,07:30:00,1.72
2024-01-16T00:00:00Z,kWh Net,07:45:00,3.62
2024-01-16T00:00:00Z,kWh Net,08:00:00,2.69
2024-01-16T00:00:00Z,kWh Net,08:15:00,0.92
2024-01-16T00:00:00Z,kWh Net,08:30:00,0.64
2024-01-16T00:00:00Z,kWh Net,08:45:00,0.65
2024-01-16T00:00:00Z,kWh Net,09:00:00,0.54
2024-01-16T00:00:00Z,kWh Net,09:15:00,0.46
2024-01-16T00:00:00Z,kWh Net,09:30:00,0.43
2024-01-16T00:00:00Z,kWh Net,09:45:00,0.62
2024-01-16T00:00:00Z,kWh Net,10:00:00,0.54
2024-01-16T00:00:00Z,kWh Net,10:15:00,0.37
2024-01-16T00:00:00Z,kWh Net,10:30:00,0.33
2024-01-16T00:00:00Z,kWh Net,10:45:00,0.42
2024-01-16T00:00:00Z,kWh Net,11:00:00,0.52
2024-01-16T00:00:00Z,kWh Net,11:15:00,0.64
2024-01-16T00:00:00Z,kWh Net,11:30:00,0.39
2024-01-16T00:00:00Z,kWh Net,11:45:00,0.38
2024-01-16T00:00:00Z,kWh Net,12:00:00,0.49
2024-01-16T00:00:00Z,kWh Net,12:15:00,0.7
2024-01-16T00:00:00Z,kWh Net,12:30:00,0.27
2024-01-16T00:00:00Z,kWh Net,12:45:00,0.51
2024-01-16T00:00:00Z,kWh Net,13:00:00,0.46
2024-01-16T00:00:00Z,kWh Net,13:15:00,0.64
2024-01-16T00:00:00Z,kWh Net,13:30:00,4.2
2024-01-16T00:00:00Z,kWh Net,13:45:00,0.14
2024-01-16T00:00:00Z,kWh Net,14:00:00,0.37
2024-01-16T00:00:00Z,kWh Net,14:15:00,0.46
2024-01-16T00:00:00Z,kWh Net,14:30:00,0.48
2024-01-16T00:00:00Z,kWh Net,14:45:00,0.47
2024-01-16T00:00:00Z,kWh Net,15:00:00,0.39
2024-01-16T00:00:00Z,kWh Net,15:15:00,0.36
2024-01-16T00:00:00Z,kWh Net,15:30:00,0.12
2024-01-16T00:00:00Z,kWh Net,15:45:00,0.13
2024-01-16T00:00:00Z,kWh Net,16:00:00,0.12
2024-01-16T00:00:00Z,kWh Net,16:15:00,0.13
2024-01-16T00:00:00Z,kWh Net,16:30:00,0.14
2024-01-16T00:00:00Z,kWh Net,16:45:00,0.13
2024-01-16T00:00:00Z,kWh Net,17:00:00,0.13
2024-01-16T00:00:00Z,kWh Net,17:15:00,0.14
2024-01-16T00:00:00Z,kWh Net,17:30:00,0.14
2024-01-16T00:00:00Z,kWh Net,17:45:00,0.13
2024-01-16T00:00:00Z,kWh Net,18:00:00,0.14
2024-01-16T00:00:00Z,kWh Net,18:15:00,0.19
2024-01-16T00:00:00Z,kWh Net,18:30:00,0.49
2024-01-16T00:00:00Z,kWh Net,18:45:00,0.54
2024-01-16T00:00:00Z,kWh Net,19:00:00,0.88
2024-01-16T00:00:00Z,kWh Net,19:15:00,1.32
2024-01-16T00:00:00Z,kWh Net,19:30:00,1.6
2024-01-16T00:00:00Z,kWh Net,19:45:00,1.57
2024-01-16T00:00:00Z,kWh Net,20:00:00,1.05
