date,Read Type,time,kWh
2023-01-30T00:00:00Z,kWh Consumed,10:00:00,0.3900000000000001
2023-01-30T00:00:00Z,kWh Consumed,10:15:00,0.631
2023-01-30T00:00:00Z,kWh Consumed,10:30:00,0.394
2023-01-30T00:00:00Z,kWh Consumed,10:45:00,0.34299999999999997
2023-01-30T00:00:00Z,kWh Consumed,11:00:00,0.42300000000000004
2023-01-30T00:00:00Z,kWh Consumed,11:15:00,0.6819999999999999
2023-01-30T00:00:00Z,kWh Consumed,11:30:00,0.452
2023-01-30T00:00:00Z,kWh Consumed,11:45:00,0.751
2023-01-30T00:00:00Z,kWh Consumed,12:00:00,0.485
2023-01-30T00:00:00Z,kWh Consumed,12:15:00,0.45600000000000007
2023-01-30T00:00:00Z,kWh Consumed,12:30:00,0.553
2023-01-30T00:00:00Z,kWh Consumed,12:45:00,0.367
2023-01-30T00:00:00Z,kWh Consumed,13:00:00,0.33299999999999996
2023-01-30T00:00:00Z,kWh Consumed,13:15:00,0.679
2023-01-30T00:00:00Z,kWh Consumed,13:30:00,0.16000000000000003
2023-01-30T00:00:00Z,kWh Consumed,13:45:00,0.3919999999999999
2023-01-30T00:00:00Z,kWh Consumed,14:00:00,0.36
2023-01-30T00:00:00Z,kWh Consumed,14:15:00,0.4810000000000001
2023-01-30T00:00:00Z,kWh Consumed,14:30:00,0.472
2023-01-30T00:00:00Z,kWh Consumed,14:45:00,0.6559999999999999
2023-01-30T00:00:00Z,kWh Consumed,15:00:00,0.424
2023-01-30T00:00:00Z,kWh Consumed,15:15:00,0.32000000000000006
2023-01-30T00:00:00Z,kWh Consumed,15:30:00,0.503
2023-01-30T00:00:00Z,kWh Consumed,15:45:00,0.543
2023-01-30T00:00:00Z,kWh Consumed,16:00:00,0.268
2023-01-30T00:00:00Z,kWh Consumed,16:15:00,0.421
2023-01-30T00:00:00Z,kWh Consumed,16:30:00,0.424
2023-01-30T00:00:00Z,kWh Consumed,16:45:00,0.383
2023-01-30T00:00:00Z,kWh Consumed,17:00:00,0.657
2023-01-30T00:00:00Z,kWh Consumed,17:15:00,0.25
2023-01-30T00:00:00Z,kWh Consumed,17:30:00,0.27
2023-01-30T00:00:00Z,kWh Consumed,17:45:00,0.67
2023-01-30T00:00:00Z,kWh Consumed,18:00:00,0.28
2023-01-30T00:00:00Z,kWh Consumed,18:15:00,0.27
2023-01-30T00:00:00Z,kWh Consumed,18:30:00,0.71
2023-01-30T00:00:00Z,kWh Consumed,18:45:00,0.3
2023-01-30T00:00:00Z,kWh Consumed,19:00:00,0.29
2023-01-30T00:00:00Z,kWh Consumed,19:15:00,0.43
2023-01-30T00:00:00Z,kWh Consumed,19:30:00,0.66
2023-01-30T00:00:00Z,kWh Consumed,19:45:00,0.34
2023-01-30T00:00:00Z,kWh Consumed,20:00:00,0.72
2023-01-30T00:00:00Z,kWh Consumed,20:15:00,0.39
2023-01-30T00:00:00Z,kWh Consumed,20:30:00,0.44
2023-01-30T00:00:00Z,kWh Consumed,20:45:00,0.68
2023-01-30T00:00:00Z,kWh Consumed,21:00:00,0.41
2023-01-30T00:00:00Z,kWh Consumed,21:15:00,0.39
2023-01-30T00:00:00Z,kWh Consumed,21:30:00,0.78
2023-01-30T00:00:00Z,kWh Consumed,21:45:00,0.37
2023-01-30T00:00:00Z,kWh Consumed,22:00:00,0.35
2023-01-30T00:00:00Z,kWh Consumed,22:15:00,0.35
2023-01-30T00:00:00Z,kWh Consumed,22:30:00,0.38
2023-01-30T00:00:00Z,kWh Consumed,22:45:00,0.4
2023-01-30T00:00:00Z,kWh Consumed,23:00:00,0.38
2023-01-30T00:00:00Z,kWh Consumed,23:15:00,0.39
2023-01-30T00:00:00Z,kWh Consumed,23:30:00,0.4
2023-01-30T00:00:00Z,kWh Consumed,23:45:00,0.37
2023-01-31T00:00:00Z,kWh Consumed,00:00:00,0.37
2023-01-31T00:00:00Z,kWh Consumed,00:15:00,0.39
2023-01-31T00:00:00Z,kWh Consumed,00:30:00,0.37
2023-01-31T00:00:00Z,kWh Consumed,00:45:00,0.37
2023-01-31T00:00:00Z,kWh Consumed,01:00:00,0.39
2023-01-31T00:00:00Z,kWh Consumed,01:15:00,0.4
2023-01-31T00:00:00Z,kWh Consumed,01:30:00,0.4
2023-01-31T00:00:00Z,kWh Consumed,01:45:00,0.39
2023-01-31T00:00:00Z,kWh Consumed,02:00:00,0.38
2023-01-31T00:00:00Z,kWh Consumed,02:15:00,0.33
2023-01-31T00:00:00Z,kWh Consumed,02:30:00,0.25
2023-01-31T00:00:00Z,kWh Consumed,02:45:00,0.25
2023-01-31T00:00:00Z,kWh Consumed,03:00:00,0.24
2023-01-31T00:00:00Z,kWh Consumed,03:15:00,0.23
2023-01-31T00:00:00Z,kWh Consumed,03:30:00,0.26
2023-01-31T00:00:00Z,kWh Consumed,03:45:00,0.27
2023-01-31T00:00:00Z,kWh Consumed,04:00:00,0.26
2023-01-31T00:00:00Z,kWh Consumed,04:15:00,0.26
2023-01-31T00:00:00Z,kWh Consumed,04:30:00,0.57
2023-01-31T00:00:00Z,kWh Consumed,04:45:00,0.25
2023-01-31T00:00:00Z,kWh Consumed,05:00:00,0.26
2023-01-31T00:00:00Z,kWh Consumed,05:15:00,0.66
2023-01-31T00:00:00Z,kWh Consumed,05:30:00,0.9
2023-01-31T00:00:00Z,kWh Consumed,05:45:00,1.54
2023-01-31T00:00:00Z,kWh Consumed,06:00:00,2.35
2023-01-31T00:00:00Z,kWh Consumed,06:15:00,2.96
2023-01-31T00:00:00Z,kWh Consumed,06:30:00,1.89
2023-01-31T00:00:00Z,kWh Consumed,06:45:00,1.84
2023-01-31T00:00:00Z,kWh Consumed,07:00:00,1.03
2023-01-31T00:00:00Z,kWh Consumed,07:15:00,1.42
2023-01-31T00:00:00Z,kWh Consumed,07:30:00,0.701
2023-01-31T00:00:00Z,kWh Consumed,07:45:00,0.96
2023-01-31T00:00:00Z,kWh Consumed,08:00:00,0.7080000000000001
2023-01-31T00:00:00Z,kWh Consumed,08:15:00,0.566
2023-01-31T00:00:00Z,kWh Consumed,08:30:00,0.702
2023-01-31T00:00:00Z,kWh Consumed,08:45:00,0.871
2023-01-31T00:00:00Z,kWh Consumed,09:00:00,0.78
2023-01-31T00:00:00Z,kWh Consumed,09:15:00,0.581
2023-01-31T00:00:00Z,kWh Consumed,09:30:00,0.459
2023-01-31T00:00:00Z,kWh Consumed,09:45:00,0.642
2023-01-31T00:00:00Z,kWh Consumed,10:00:00,0.69
2023-01-31T00:00:00Z,kWh Consumed,10:15:00,0.496
2023-01-31T00:00:00Z,kWh Consumed,10:30:00,0.71
2023-01-31T00:00:00Z,kWh Consumed,10:45:00,1.044
2023-01-31T00:00:00Z,kWh Consumed,11:00:00,1.336
2023-01-31T00:00:00Z,kWh Consumed,11:15:00,0.445
2023-01-31T00:00:00Z,kWh Consumed,11:30:00,0.8029999999999999
2023-01-31T00:00:00Z,kWh Consumed,11:45:00,0.33599999999999997
2023-01-31T00:00:00Z,kWh Consumed,12:00:00,0.329
2023-01-31T00:00:00Z,kWh Consumed,12:15:00,0.352
2023-01-31T00:00:00Z,kWh Consumed,12:30:00,0.35
2023-01-31T00:00:00Z,kWh Consumed,12:45:00,0.404
2023-01-31T00:00:00Z,kWh Consumed,13:00:00,0.313
2023-01-31T00:00:00Z,kWh Consumed,13:15:00,0.359
2023-01-31T00:00:00Z,kWh Consumed,13:30:00,0.5700000000000001
2023-01-31T00:00:00Z,kWh Consumed,13:45:00,0.5660000000000001
2023-01-31T00:00:00Z,kWh Consumed,14:00:00,0.309
2023-01-31T00:00:00Z,kWh Consumed,14:15:00,0.622
2023-01-31T00:00:00Z,kWh Consumed,14:30:00,1.2029999999999998
2023-01-31T00:00:00Z,kWh Consumed,14:45:00,0.642
2023-01-31T00:00:00Z,kWh Consumed,15:00:00,0.98
2023-01-31T00:00:00Z,kWh Consumed,15:15:00,0.915
2023-01-31T00:00:00Z,kWh Consumed,15:30:00,1.185
2023-01-31T00:00:00Z,kWh Consumed,15:45:00,0.892
2023-01-31T00:00:00Z,kWh Consumed,16:00:00,1.146
2023-01-31T00:00:00Z,kWh Consumed,16:15:00,1.077
2023-01-31T00:00:00Z,kWh Consumed,16:30:00,0.521
2023-01-31T00:00:00Z,kWh Consumed,16:45:00,0.729
2023-01-31T00:00:00Z,kWh Consumed,17:00:00,0.899
2023-01-31T00:00:00Z,kWh Consumed,17:15:00,0.511
2023-01-31T00:00:00Z,kWh Consumed,17:30:00,0.38
2023-01-31T00:00:00Z,kWh Consumed,17:45:00,0.34
2023-01-31T00:00:00Z,kWh Consumed,18:00:00,0.39
2023-01-31T00:00:00Z,kWh Consumed,18:15:00,0.84
2023-01-31T00:00:00Z,kWh Consumed,18:30:00,0.65
2023-01-31T00:00:00Z,kWh Consumed,18:45:00,0.83
2023-01-31T00:00:00Z,kWh Consumed,19:00:00,0.98
2023-01-31T00:00:00Z,kWh Consumed,19:15:00,0.59
2023-01-31T00:00:00Z,kWh Consumed,19:30:00,0.8
2023-01-31T00:00:00Z,kWh Consumed,19:45:00,1.07
2023-01-31T00:00:00Z,kWh Consumed,20:00:00,0.68
2023-01-31T00:00:00Z,kWh Consumed,20:15:00,0.65
2023-01-31T00:00:00Z,kWh Consumed,20:30:00,0.8
2023-01-31T00:00:00Z,kWh Consumed,20:45:00,0.57
2023-01-31T00:00:00Z,kWh Consumed,21:00:00,0.56
2023-01-31T00:00:00Z,kWh Consumed,21:15:00,0.82
2023-01-31T00:00:00Z,kWh Consumed,21:30:00,0.75
2023-01-31T00:00:00Z,kWh Consumed,21:45:00,0.56
2023-01-31T00:00:00Z,kWh Consumed,22:00:00,0.35
2023-01-31T00:00:00Z,kWh Consumed,22:15:00,0.37
2023-01-31T00:00:00Z,kWh Consumed,22:30:00,0.37
2023-01-31T00:00:00Z,kWh Consumed,22:45:00,0.36
2023-01-31T00:00:00Z,kWh Consumed,23:00:00,0.35
2023-01-31T00:00:00Z,kWh Consumed,23:15:00,0.35
2023-01-31T00:00:00Z,kWh Consumed,23:30:00,0.33
2023-01-31T00:00:00Z,kWh Consumed,23:45:00,0.34
2023-02-01T00:00:00Z,kWh Consumed,00:00:00,0.35
2023-02-01T00:00:00Z,kWh Consumed,00:15:00,0.35
2023-02-01T00:00:00Z,kWh Consumed,00:30:00,0.63
2023-02-01T00:00:00Z,kWh Consumed,00:45:00,0.53
2023-02-01T00:00:00Z,kWh Consumed,01:00:00,0.38
2023-02-01T00:00:00Z,kWh Consumed,01:15:00,0.79
2023-02-01T00:00:00Z,kWh Consumed,01:30:00,0.35
2023-02-01T00:00:00Z,kWh Consumed,01:45:00,0.8
2023-02-01T00:00:00Z,kWh Consumed,02:00:00,0.43
2023-02-01T00:00:00Z,kWh Consumed,02:15:00,0.71
2023-02-01T00:00:00Z,kWh Consumed,02:30:00,0.62
2023-02-01T00:00:00Z,kWh Consumed,02:45:00,0.57
2023-02-01T00:00:00Z,kWh Consumed,03:00:00,0.83
2023-02-01T00:00:00Z,kWh Consumed,03:15:00,0.39
2023-02-01T00:00:00Z,kWh Consumed,03:30:00,0.83
2023-02-01T00:00:00Z,kWh Consumed,03:45:00,0.67
2023-02-01T00:00:00Z,kWh Consumed,04:00:00,0.33
2023-02-01T00:00:00Z,kWh Consumed,04:15:00,0.71
2023-02-01T00:00:00Z,kWh Consumed,04:30:00,0.7
2023-02-01T00:00:00Z,kWh Consumed,04:45:00,0.36
2023-02-01T00:00:00Z,kWh Consumed,05:00:00,0.71
2023-02-01T00:00:00Z,kWh Consumed,05:15:00,0.77
2023-02-01T00:00:00Z,kWh Consumed,05:30:00,0.75
2023-02-01T00:00:00Z,kWh Consumed,05:45:00,1.62
2023-02-01T00:00:00Z,kWh Consumed,06:00:00,1.9
2023-02-01T00:00:00Z,kWh Consumed,06:15:00,2.72
2023-02-01T00:00:00Z,kWh Consumed,06:30:00,1.09
2023-02-01T00:00:00Z,kWh Consumed,06:45:00,1.01
2023-02-01T00:00:00Z,kWh Consumed,07:00:00,0.69
2023-02-01T00:00:00Z,kWh Consumed,07:15:00,1.1409999999999998
2023-02-01T00:00:00Z,kWh Consumed,07:30:00,0.784
2023-02-01T00:00:00Z,kWh Consumed,07:45:00,0.856
2023-02-01T00:00:00Z,kWh Consumed,08:00:00,0.486
2023-02-01T00:00:00Z,kWh Consumed,08:15:00,0.5599999999999999
2023-02-01T00:00:00Z,kWh Consumed,08:30:00,1.853
2023-02-01T00:00:00Z,kWh Consumed,08:45:00,0.511
2023-02-01T00:00:00Z,kWh Consumed,09:00:00,1
2023-02-01T00:00:00Z,kWh Consumed,09:15:00,1.1769999999999998
2023-02-01T00:00:00Z,kWh Consumed,09:30:00,0.766
2023-02-01T00:00:00Z,kWh Consumed,09:45:00,0.6380000000000001
2023-02-01T00:00:00Z,kWh Consumed,10:00:00,1.173
2023-02-01T00:00:00Z,kWh Consumed,10:15:00,0.822
2023-02-01T00:00:00Z,kWh Consumed,10:30:00,0.5850000000000001
2023-02-01T00:00:00Z,kWh Consumed,10:45:00,0.548
2023-02-01T00:00:00Z,kWh Consumed,11:00:00,0.7939999999999999
2023-02-01T00:00:00Z,kWh Consumed,11:15:00,0.615
2023-02-01T00:00:00Z,kWh Consumed,11:30:00,0.512
2023-02-01T00:00:00Z,kWh Consumed,11:45:00,0.856
2023-02-01T00:00:00Z,kWh Consumed,12:00:00,0.6020000000000001
2023-02-01T00:00:00Z,kWh Consumed,12:15:00,0.4059999999999999
2023-02-01T00:00:00Z,kWh Consumed,12:30:00,0.752
2023-02-01T00:00:00Z,kWh Consumed,12:45:00,0.6340000000000001
2023-02-01T00:00:00Z,kWh Consumed,13:00:00,0.42799999999999994
2023-02-01T00:00:00Z,kWh Consumed,13:15:00,0.7170000000000001
2023-02-01T00:00:00Z,kWh Consumed,13:30:00,0.264
2023-02-01T00:00:00Z,kWh Consumed,13:45:00,0.7399999999999999
2023-02-01T00:00:00Z,kWh Consumed,14:00:00,0.2749999999999999
2023-02-01T00:00:00Z,kWh Consumed,14:15:00,0.676
2023-02-01T00:00:00Z,kWh Consumed,14:30:00,0.266
2023-02-01T00:00:00Z,kWh Consumed,14:45:00,0.62
2023-02-01T00:00:00Z,kWh Consumed,15:00:00,0.28400000000000003
2023-02-01T00:00:00Z,kWh Consumed,15:15:00,0.6579999999999999
2023-02-01T00:00:00Z,kWh Consumed,15:30:00,0.45099999999999996
2023-02-01T00:00:00Z,kWh Consumed,15:45:00,0.3949999999999999
2023-02-01T00:00:00Z,kWh Consumed,16:00:00,0.503
2023-02-01T00:00:00Z,kWh Consumed,16:15:00,0.768
2023-02-01T00:00:00Z,kWh Consumed,16:30:00,0.911
2023-02-01T00:00:00Z,kWh Consumed,16:45:00,1.209
2023-02-01T00:00:00Z,kWh Consumed,17:00:00,0.487
2023-02-01T00:00:00Z,kWh Consumed,17:15:00,0.364
2023-02-01T00:00:00Z,kWh Consumed,17:30:00,0.28
2023-02-01T00:00:00Z,kWh Consumed,17:45:00,0.54
2023-02-01T00:00:00Z,kWh Consumed,18:00:00,0.5
2023-02-01T00:00:00Z,kWh Consumed,18:15:00,0.72
2023-02-01T00:00:00Z,kWh Consumed,18:30:00,0.37
2023-02-01T00:00:00Z,kWh Consumed,18:45:00,0.87
2023-02-01T00:00:00Z,kWh Consumed,19:00:00,0.51
2023-02-01T00:00:00Z,kWh Consumed,19:15:00,0.58
2023-02-01T00:00:00Z,kWh Consumed,19:30:00,0.78
2023-02-01T00:00:00Z,kWh Consumed,19:45:00,0.61
2023-02-01T00:00:00Z,kWh Consumed,20:00:00,0.43
2023-02-01T00:00:00Z,kWh Consumed,20:15:00,0.77
2023-02-01T00:00:00Z,kWh Consumed,20:30:00,0.82
2023-02-01T00:00:00Z,kWh Consumed,20:45:00,0.43
2023-02-01T00:00:00Z,kWh Consumed,21:00:00,0.68
2023-02-01T00:00:00Z,kWh Consumed,21:15:00,0.81
2023-02-01T00:00:00Z,kWh Consumed,21:30:00,0.47
2023-02-01T00:00:00Z,kWh Consumed,21:45:00,0.7
2023-02-01T00:00:00Z,kWh Consumed,22:00:00,0.49
2023-02-01T00:00:00Z,kWh Consumed,22:15:00,0.43
2023-02-01T00:00:00Z,kWh Consumed,22:30:00,0.48
2023-02-01T00:00:00Z,kWh Consumed,22:45:00,0.52
2023-02-01T00:00:00Z,kWh Consumed,23:00:00,0.53
2023-02-01T00:00:00Z,kWh Consumed,23:15:00,0.52
2023-02-01T00:00:00Z,kWh Consumed,23:30:00,0.54
2023-02-01T00:00:00Z,kWh Consumed,23:45:00,0.55
2023-02-02T00:00:00Z,kWh Consumed,00:00:00,0.53
2023-02-02T00:00:00Z,kWh Consumed,00:15:00,0.84
2023-02-02T00:00:00Z,kWh Consumed,00:30:00,0.69
2023-02-02T00:00:00Z,kWh Consumed,00:45:00,1.11
2023-02-02T00:00:00Z,kWh Consumed,01:00:00,0.7
2023-02-02T00:00:00Z,kWh Consumed,01:15:00,0.86
2023-02-02T00:00:00Z,kWh Consumed,01:30:00,1.01
2023-02-02T00:00:00Z,kWh Consumed,01:45:00,0.73
2023-02-02T00:00:00Z,kWh Consumed,02:00:00,0.88
2023-02-02T00:00:00Z,kWh Consumed,02:15:00,1.04
2023-02-02T00:00:00Z,kWh Consumed,02:30:00,0.93
2023-02-02T00:00:00Z,kWh Consumed,02:45:00,0.85
2023-02-02T00:00:00Z,kWh Consumed,03:00:00,1.19
2023-02-02T00:00:00Z,kWh Consumed,03:15:00,1.47
2023-02-02T00:00:00Z,kWh Consumed,03:30:00,1.24
2023-02-02T00:00:00Z,kWh Consumed,03:45:00,0.92
2023-02-02T00:00:00Z,kWh Consumed,04:00:00,0.74
2023-02-02T00:00:00Z,kWh Consumed,04:15:00,0.69
2023-02-02T00:00:00Z,kWh Consumed,04:30:00,0.96
2023-02-02T00:00:00Z,kWh Consumed,04:45:00,0.82
2023-02-02T00:00:00Z,kWh Consumed,05:00:00,1.11
2023-02-02T00:00:00Z,kWh Consumed,05:15:00,1.64
2023-02-02T00:00:00Z,kWh Consumed,05:30:00,2.28
2023-02-02T00:00:00Z,kWh Consumed,05:45:00,2.15
2023-02-02T00:00:00Z,kWh Consumed,06:00:00,2.81
2023-02-02T00:00:00Z,kWh Consumed,06:15:00,3.22
2023-02-02T00:00:00Z,kWh Consumed,06:30:00,1.27
2023-02-02T00:00:00Z,kWh Consumed,06:45:00,1.22
2023-02-02T00:00:00Z,kWh Consumed,07:00:00,0.78
2023-02-02T00:00:00Z,kWh Consumed,07:15:00,1.236
2023-02-02T00:00:00Z,kWh Consumed,07:30:00,0.7879999999999999
2023-02-02T00:00:00Z,kWh Consumed,07:45:00,1.461
2023-02-02T00:00:00Z,kWh Consumed,08:00:00,1.04
2023-02-02T00:00:00Z,kWh Consumed,08:15:00,0.968
2023-02-02T00:00:00Z,kWh Consumed,08:30:00,0.632
2023-02-02T00:00:00Z,kWh Consumed,08:45:00,0.893
2023-02-02T00:00:00Z,kWh Consumed,09:00:00,0.977
2023-02-02T00:00:00Z,kWh Consumed,09:15:00,0.7469999999999999
2023-02-02T00:00:00Z,kWh Consumed,09:30:00,0.69
2023-02-02T00:00:00Z,kWh Consumed,09:45:00,0.9000000000000001
2023-02-02T00:00:00Z,kWh Consumed,10:00:00,0.7419999999999999
2023-02-02T00:00:00Z,kWh Consumed,10:15:00,0.482
2023-02-02T00:00:00Z,kWh Consumed,10:30:00,0.5269999999999999
2023-02-02T00:00:00Z,kWh Consumed,10:45:00,0.7290000000000001
2023-02-02T00:00:00Z,kWh Consumed,11:00:00,0.732
2023-02-02T00:00:00Z,kWh Consumed,11:15:00,0.3480000000000001
2023-02-02T00:00:00Z,kWh Consumed,11:30:00,0.655
2023-02-02T00:00:00Z,kWh Consumed,11:45:00,0.7670000000000001
2023-02-02T00:00:00Z,kWh Consumed,12:00:00,0.4119999999999999
2023-02-02T00:00:00Z,kWh Consumed,12:15:00,0.563
2023-02-02T00:00:00Z,kWh Consumed,12:30:00,0.7389999999999999
2023-02-02T00:00:00Z,kWh Consumed,12:45:00,0.46399999999999997
2023-02-02T00:00:00Z,kWh Consumed,13:00:00,0.577
2023-02-02T00:00:00Z,kWh Consumed,13:15:00,0.7430000000000001
2023-02-02T00:00:00Z,kWh Consumed,13:30:00,0.244
2023-02-02T00:00:00Z,kWh Consumed,13:45:00,0.757
2023-02-02T00:00:00Z,kWh Consumed,14:00:00,0.47299999999999986
2023-02-02T00:00:00Z,kWh Consumed,14:15:00,0.551
2023-02-02T00:00:00Z,kWh Consumed,14:30:00,0.815
2023-02-02T00:00:00Z,kWh Consumed,14:45:00,0.45199999999999996
2023-02-02T00:00:00Z,kWh Consumed,15:00:00,0.9339999999999999
2023-02-02T00:00:00Z,kWh Consumed,15:15:00,0.51
2023-02-02T00:00:00Z,kWh Consumed,15:30:00,0.875
2023-02-02T00:00:00Z,kWh Consumed,15:45:00,0.387
2023-02-02T00:00:00Z,kWh Consumed,16:00:00,0.789
2023-02-02T00:00:00Z,kWh Consumed,16:15:00,0.561
2023-02-02T00:00:00Z,kWh Consumed,16:30:00,0.972
2023-02-02T00:00:00Z,kWh Consumed,16:45:00,0.508
2023-02-02T00:00:00Z,kWh Consumed,17:00:00,0.9890000000000001
2023-02-02T00:00:00Z,kWh Consumed,17:15:00,0.586
2023-02-02T00:00:00Z,kWh Consumed,17:30:00,0.99
2023-02-02T00:00:00Z,kWh Consumed,17:45:00,0.84
2023-02-02T00:00:00Z,kWh Consumed,18:00:00,0.73
2023-02-02T00:00:00Z,kWh Consumed,18:15:00,0.92
2023-02-02T00:00:00Z,kWh Consumed,18:30:00,0.67
2023-02-02T00:00:00Z,kWh Consumed,18:45:00,0.94
2023-02-02T00:00:00Z,kWh Consumed,19:00:00,0.64
2023-02-02T00:00:00Z,kWh Consumed,19:15:00,0.77
2023-02-02T00:00:00Z,kWh Consumed,19:30:00,1.13
2023-02-02T00:00:00Z,kWh Consumed,19:45:00,0.89
2023-02-02T00:00:00Z,kWh Consumed,20:00:00,2.05
2023-02-02T00:00:00Z,kWh Consumed,20:15:00,1.55
2023-02-02T00:00:00Z,kWh Consumed,20:30:00,0.63
2023-02-02T00:00:00Z,kWh Consumed,20:45:00,0.94
2023-02-02T00:00:00Z,kWh Consumed,21:00:00,0.91
2023-02-02T00:00:00Z,kWh Consumed,21:15:00,0.58
2023-02-02T00:00:00Z,kWh Consumed,21:30:00,0.99
2023-02-02T00:00:00Z,kWh Consumed,21:45:00,0.96
2023-02-02T00:00:00Z,kWh Consumed,22:00:00,0.54
2023-02-02T00:00:00Z,kWh Consumed,22:15:00,0.54
2023-02-02T00:00:00Z,kWh Consumed,22:30:00,0.53
2023-02-02T00:00:00Z,kWh Consumed,22:45:00,0.53
2023-02-02T00:00:00Z,kWh Consumed,23:00:00,0.56
2023-02-02T00:00:00Z,kWh Consumed,23:15:00,0.56
2023-02-02T00:00:00Z,kWh Consumed,23:30:00,0.55
2023-02-02T00:00:00Z,kWh Consumed,23:45:00,0.55
2023-02-03T00:00:00Z,kWh Consumed,00:00:00,0.53
2023-02-03T00:00:00Z,kWh Consumed,00:15:00,0.5
2023-02-03T00:00:00Z,kWh Consumed,00:30:00,0.64
2023-02-03T00:00:00Z,kWh Consumed,00:45:00,0.82
2023-02-03T00:00:00Z,kWh Consumed,01:00:00,0.6
2023-02-03T00:00:00Z,kWh Consumed,01:15:00,0.95
2023-02-03T00:00:00Z,kWh Consumed,01:30:00,0.67
2023-02-03T00:00:00Z,kWh Consumed,01:45:00,0.92
2023-02-03T00:00:00Z,kWh Consumed,02:00:00,0.76
2023-02-03T00:00:00Z,kWh Consumed,02:15:00,0.77
2023-02-03T00:00:00Z,kWh Consumed,02:30:00,0.82
2023-02-03T00:00:00Z,kWh Consumed,02:45:00,0.71
2023-02-03T00:00:00Z,kWh Consumed,03:00:00,1
2023-02-03T00:00:00Z,kWh Consumed,03:15:00,0.55
2023-02-03T00:00:00Z,kWh Consumed,03:30:00,0.97
2023-02-03T00:00:00Z,kWh Consumed,03:45:00,0.58
2023-02-03T00:00:00Z,kWh Consumed,04:00:00,0.71
2023-02-03T00:00:00Z,kWh Consumed,04:15:00,0.9
2023-02-03T00:00:00Z,kWh Consumed,04:30:00,0.55
2023-02-03T00:00:00Z,kWh Consumed,04:45:00,0.77
2023-02-03T00:00:00Z,kWh Consumed,05:00:00,1.6
2023-02-03T00:00:00Z,kWh Consumed,05:15:00,1.83
2023-02-03T00:00:00Z,kWh Consumed,05:30:00,2.07
2023-02-03T00:00:00Z,kWh Consumed,05:45:00,1.81
2023-02-03T00:00:00Z,kWh Consumed,06:00:00,2.7
2023-02-03T00:00:00Z,kWh Consumed,06:15:00,2.13
2023-02-03T00:00:00Z,kWh Consumed,06:30:00,1.21
2023-02-03T00:00:00Z,kWh Consumed,06:45:00,1.18
2023-02-03T00:00:00Z,kWh Consumed,07:00:00,0.87
2023-02-03T00:00:00Z,kWh Consumed,07:15:00,1.262
2023-02-03T00:00:00Z,kWh Consumed,07:30:00,0.793
2023-02-03T00:00:00Z,kWh Consumed,07:45:00,1.048
2023-02-03T00:00:00Z,kWh Consumed,08:00:00,0.5860000000000001
2023-02-03T00:00:00Z,kWh Consumed,08:15:00,0.912
2023-02-03T00:00:00Z,kWh Consumed,08:30:00,0.726
2023-02-03T00:00:00Z,kWh Consumed,08:45:00,1.038
2023-02-03T00:00:00Z,kWh Consumed,09:00:00,0.823
2023-02-03T00:00:00Z,kWh Consumed,09:15:00,0.9490000000000001
2023-02-03T00:00:00Z,kWh Consumed,09:30:00,0.9739999999999999
2023-02-03T00:00:00Z,kWh Consumed,09:45:00,0.696
2023-02-03T00:00:00Z,kWh Consumed,10:00:00,0.9129999999999999
2023-02-03T00:00:00Z,kWh Consumed,10:15:00,0.45
2023-02-03T00:00:00Z,kWh Consumed,10:30:00,0.631
2023-02-03T00:00:00Z,kWh Consumed,10:45:00,0.827
2023-02-03T00:00:00Z,kWh Consumed,11:00:00,0.9500000000000001
2023-02-03T00:00:00Z,kWh Consumed,11:15:00,0.45299999999999996
2023-02-03T00:00:00Z,kWh Consumed,11:30:00,1.48
2023-02-03T00:00:00Z,kWh Consumed,11:45:00,1.907
2023-02-03T00:00:00Z,kWh Consumed,12:00:00,1.213
2023-02-03T00:00:00Z,kWh Consumed,12:15:00,1.0110000000000001
2023-02-03T00:00:00Z,kWh Consumed,12:30:00,1.718
2023-02-03T00:00:00Z,kWh Consumed,12:45:00,1.3050000000000002
2023-02-03T00:00:00Z,kWh Consumed,13:00:00,1.5100000000000002
2023-02-03T00:00:00Z,kWh Consumed,13:15:00,2.208
2023-02-03T00:00:00Z,kWh Consumed,13:30:00,2.044
2023-02-03T00:00:00Z,kWh Consumed,13:45:00,2.375
2023-02-03T00:00:00Z,kWh Consumed,14:00:00,2.747
2023-02-03T00:00:00Z,kWh Consumed,14:15:00,1.87
2023-02-03T00:00:00Z,kWh Consumed,14:30:00,1.13
2023-02-03T00:00:00Z,kWh Consumed,14:45:00,0.58
2023-02-03T00:00:00Z,kWh Consumed,15:00:00,0.39
2023-02-03T00:00:00Z,kWh Consumed,15:15:00,0.19
2023-02-03T00:00:00Z,kWh Consumed,15:30:00,0.68
2023-02-03T00:00:00Z,kWh Consumed,15:45:00,1.06
2023-02-03T00:00:00Z,kWh Consumed,16:00:00,1.42
2023-02-03T00:00:00Z,kWh Consumed,16:15:00,1.41
2023-02-03T00:00:00Z,kWh Consumed,16:30:00,1.42
2023-02-03T00:00:00Z,kWh Consumed,16:45:00,1.41
2023-02-03T00:00:00Z,kWh Consumed,17:00:00,1.42
2023-02-03T00:00:00Z,kWh Consumed,17:15:00,5.13
2023-02-03T00:00:00Z,kWh Consumed,17:30:00,4.57
